LOCAL_FOLDER,LOCAL_PATH,FILE_SIZE,BUCKET_NAME,DESTINATION_KEY,CHECKSUM,CHECKSUM_SIZE,CHECKSUM_KEY
"/rds/project/rds-lT5YGmtKack/ras81/butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/35/z","/rds/project/rds-lT5YGmtKack/ras81/butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/35/z/deepCoadd_9939_35_z_hscPdr2_hscImports_pdr3_wide_full.fits",127581120,"LSST-IR-Fusion-Butlers","butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/35/z/deepCoadd_9939_35_z_hscPdr2_hscImports_pdr3_wide_full.fits.symlink",b'ef43e0b4bbba1f68fdb89658ce3b9330',n/a,n/a
"/rds/project/rds-lT5YGmtKack/ras81/butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/35/z","/rds/project/rds-rPTGgs6He74/ras81/lsst-ir-fusion/dmu0/dmu0_HSC/data/hsc-release.mtk.nao.ac.jp/archive/filetree/pdr3_wide/deepCoadd-results/HSC-Z/9939/8,3/calexp-HSC-Z-9939-8,3.fits",127581120,"LSST-IR-Fusion-Butlers","butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/35/z/deepCoadd_9939_35_z_hscPdr2_hscImports_pdr3_wide_full.fits",b'ef43e0b4bbba1f68fdb89658ce3b9330',n/a,n/a
"/rds/project/rds-lT5YGmtKack/ras81/butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/9/r","/rds/project/rds-lT5YGmtKack/ras81/butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/9/r/deepCoadd_9939_9_r_hscPdr2_hscImports_pdr3_wide_full.fits",124499520,"LSST-IR-Fusion-Butlers","butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/9/r/deepCoadd_9939_9_r_hscPdr2_hscImports_pdr3_wide_full.fits.symlink",b'b6590b3bd243c86fa1368c9b6b3d71a3',n/a,n/a
"/rds/project/rds-lT5YGmtKack/ras81/butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/9/r","/rds/project/rds-rPTGgs6He74/ras81/lsst-ir-fusion/dmu0/dmu0_HSC/data/hsc-release.mtk.nao.ac.jp/archive/filetree/pdr3_wide/deepCoadd-results/HSC-R/9939/0,1/calexp-HSC-R-9939-0,1.fits",124499520,"LSST-IR-Fusion-Butlers","butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/9/r/deepCoadd_9939_9_r_hscPdr2_hscImports_pdr3_wide_full.fits",b'b6590b3bd243c86fa1368c9b6b3d71a3',n/a,n/a
"/rds/project/rds-lT5YGmtKack/ras81/butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/9/y","/rds/project/rds-lT5YGmtKack/ras81/butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/9/y/deepCoadd_9939_9_y_hscPdr2_hscImports_pdr3_wide_full.fits",126455040,"LSST-IR-Fusion-Butlers","butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/9/y/deepCoadd_9939_9_y_hscPdr2_hscImports_pdr3_wide_full.fits.symlink",b'5a7e0e45e933f06a1815dea7cc84029b',n/a,n/a
"/rds/project/rds-lT5YGmtKack/ras81/butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/9/y","/rds/project/rds-rPTGgs6He74/ras81/lsst-ir-fusion/dmu0/dmu0_HSC/data/hsc-release.mtk.nao.ac.jp/archive/filetree/pdr3_wide/deepCoadd-results/HSC-Y/9939/0,1/calexp-HSC-Y-9939-0,1.fits",126455040,"LSST-IR-Fusion-Butlers","butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/9/y/deepCoadd_9939_9_y_hscPdr2_hscImports_pdr3_wide_full.fits",b'5a7e0e45e933f06a1815dea7cc84029b',n/a,n/a
"/rds/project/rds-lT5YGmtKack/ras81/butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/9/g","/rds/project/rds-lT5YGmtKack/ras81/butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/9/g/deepCoadd_9939_9_g_hscPdr2_hscImports_pdr3_wide_full.fits",123508800,"LSST-IR-Fusion-Butlers","butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/9/g/deepCoadd_9939_9_g_hscPdr2_hscImports_pdr3_wide_full.fits.symlink",b'6ab6c126235ee17ce56b41481bcb5984',n/a,n/a
"/rds/project/rds-lT5YGmtKack/ras81/butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/9/g","/rds/project/rds-rPTGgs6He74/ras81/lsst-ir-fusion/dmu0/dmu0_HSC/data/hsc-release.mtk.nao.ac.jp/archive/filetree/pdr3_wide/deepCoadd-results/HSC-G/9939/0,1/calexp-HSC-G-9939-0,1.fits",123508800,"LSST-IR-Fusion-Butlers","butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/9/g/deepCoadd_9939_9_g_hscPdr2_hscImports_pdr3_wide_full.fits",b'6ab6c126235ee17ce56b41481bcb5984',n/a,n/a
"/rds/project/rds-lT5YGmtKack/ras81/butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/9/i","/rds/project/rds-lT5YGmtKack/ras81/butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/9/i/deepCoadd_9939_9_i_hscPdr2_hscImports_pdr3_wide_full.fits",126846720,"LSST-IR-Fusion-Butlers","butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/9/i/deepCoadd_9939_9_i_hscPdr2_hscImports_pdr3_wide_full.fits.symlink",b'5d31d96e238bf0d5265e5f7fbf957721',n/a,n/a
"/rds/project/rds-lT5YGmtKack/ras81/butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/9/i","/rds/project/rds-rPTGgs6He74/ras81/lsst-ir-fusion/dmu0/dmu0_HSC/data/hsc-release.mtk.nao.ac.jp/archive/filetree/pdr3_wide/deepCoadd-results/HSC-I/9939/0,1/calexp-HSC-I-9939-0,1.fits",126846720,"LSST-IR-Fusion-Butlers","butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/9/i/deepCoadd_9939_9_i_hscPdr2_hscImports_pdr3_wide_full.fits",b'5d31d96e238bf0d5265e5f7fbf957721',n/a,n/a
"/rds/project/rds-lT5YGmtKack/ras81/butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/9/z","/rds/project/rds-lT5YGmtKack/ras81/butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/9/z/deepCoadd_9939_9_z_hscPdr2_hscImports_pdr3_wide_full.fits",125585280,"LSST-IR-Fusion-Butlers","butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/9/z/deepCoadd_9939_9_z_hscPdr2_hscImports_pdr3_wide_full.fits.symlink",b'c09d6aefb7862dc7cc1c9d19b054c2bd',n/a,n/a
"/rds/project/rds-lT5YGmtKack/ras81/butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/9/z","/rds/project/rds-rPTGgs6He74/ras81/lsst-ir-fusion/dmu0/dmu0_HSC/data/hsc-release.mtk.nao.ac.jp/archive/filetree/pdr3_wide/deepCoadd-results/HSC-Z/9939/0,1/calexp-HSC-Z-9939-0,1.fits",125585280,"LSST-IR-Fusion-Butlers","butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/9/z/deepCoadd_9939_9_z_hscPdr2_hscImports_pdr3_wide_full.fits",b'c09d6aefb7862dc7cc1c9d19b054c2bd',n/a,n/a
"/rds/project/rds-lT5YGmtKack/ras81/butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/66/r","/rds/project/rds-lT5YGmtKack/ras81/butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/66/r/deepCoadd_9939_66_r_hscPdr2_hscImports_pdr3_wide_full.fits",128194560,"LSST-IR-Fusion-Butlers","butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/66/r/deepCoadd_9939_66_r_hscPdr2_hscImports_pdr3_wide_full.fits.symlink",b'6b07e2bcf465411d15a1bcb3b358ac0f',n/a,n/a
"/rds/project/rds-lT5YGmtKack/ras81/butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/66/r","/rds/project/rds-rPTGgs6He74/ras81/lsst-ir-fusion/dmu0/dmu0_HSC/data/hsc-release.mtk.nao.ac.jp/archive/filetree/pdr3_wide/deepCoadd-results/HSC-R/9939/3,7/calexp-HSC-R-9939-3,7.fits",128194560,"LSST-IR-Fusion-Butlers","butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/66/r/deepCoadd_9939_66_r_hscPdr2_hscImports_pdr3_wide_full.fits",b'6b07e2bcf465411d15a1bcb3b358ac0f',n/a,n/a
"/rds/project/rds-lT5YGmtKack/ras81/butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/66/y","/rds/project/rds-lT5YGmtKack/ras81/butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/66/y/deepCoadd_9939_66_y_hscPdr2_hscImports_pdr3_wide_full.fits",132624000,"LSST-IR-Fusion-Butlers","butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/66/y/deepCoadd_9939_66_y_hscPdr2_hscImports_pdr3_wide_full.fits.symlink",b'62bf476557a825b86452d6093a4e7f89',n/a,n/a
"/rds/project/rds-lT5YGmtKack/ras81/butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/66/y","/rds/project/rds-rPTGgs6He74/ras81/lsst-ir-fusion/dmu0/dmu0_HSC/data/hsc-release.mtk.nao.ac.jp/archive/filetree/pdr3_wide/deepCoadd-results/HSC-Y/9939/3,7/calexp-HSC-Y-9939-3,7.fits",132624000,"LSST-IR-Fusion-Butlers","butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/66/y/deepCoadd_9939_66_y_hscPdr2_hscImports_pdr3_wide_full.fits",b'62bf476557a825b86452d6093a4e7f89',n/a,n/a
"/rds/project/rds-lT5YGmtKack/ras81/butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/66/g","/rds/project/rds-lT5YGmtKack/ras81/butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/66/g/deepCoadd_9939_66_g_hscPdr2_hscImports_pdr3_wide_full.fits",128306880,"LSST-IR-Fusion-Butlers","butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/66/g/deepCoadd_9939_66_g_hscPdr2_hscImports_pdr3_wide_full.fits.symlink",b'fd4b7b56ea151a3a44f2583b4bbe4cd1',n/a,n/a
"/rds/project/rds-lT5YGmtKack/ras81/butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/66/g","/rds/project/rds-rPTGgs6He74/ras81/lsst-ir-fusion/dmu0/dmu0_HSC/data/hsc-release.mtk.nao.ac.jp/archive/filetree/pdr3_wide/deepCoadd-results/HSC-G/9939/3,7/calexp-HSC-G-9939-3,7.fits",128306880,"LSST-IR-Fusion-Butlers","butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/66/g/deepCoadd_9939_66_g_hscPdr2_hscImports_pdr3_wide_full.fits",b'fd4b7b56ea151a3a44f2583b4bbe4cd1',n/a,n/a
"/rds/project/rds-lT5YGmtKack/ras81/butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/66/i","/rds/project/rds-lT5YGmtKack/ras81/butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/66/i/deepCoadd_9939_66_i_hscPdr2_hscImports_pdr3_wide_full.fits",141410880,"LSST-IR-Fusion-Butlers","butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/66/i/deepCoadd_9939_66_i_hscPdr2_hscImports_pdr3_wide_full.fits.symlink",b'7b01693b109de829d953d7498f40623d',n/a,n/a
"/rds/project/rds-lT5YGmtKack/ras81/butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/66/i","/rds/project/rds-rPTGgs6He74/ras81/lsst-ir-fusion/dmu0/dmu0_HSC/data/hsc-release.mtk.nao.ac.jp/archive/filetree/pdr3_wide/deepCoadd-results/HSC-I/9939/3,7/calexp-HSC-I-9939-3,7.fits",141410880,"LSST-IR-Fusion-Butlers","butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/66/i/deepCoadd_9939_66_i_hscPdr2_hscImports_pdr3_wide_full.fits",b'7b01693b109de829d953d7498f40623d',n/a,n/a
"/rds/project/rds-lT5YGmtKack/ras81/butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/66/z","/rds/project/rds-lT5YGmtKack/ras81/butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/66/z/deepCoadd_9939_66_z_hscPdr2_hscImports_pdr3_wide_full.fits",132030720,"LSST-IR-Fusion-Butlers","butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/66/z/deepCoadd_9939_66_z_hscPdr2_hscImports_pdr3_wide_full.fits.symlink",b'810f9b8deed479f8bcf0c164b371dc74',n/a,n/a
"/rds/project/rds-lT5YGmtKack/ras81/butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/66/z","/rds/project/rds-rPTGgs6He74/ras81/lsst-ir-fusion/dmu0/dmu0_HSC/data/hsc-release.mtk.nao.ac.jp/archive/filetree/pdr3_wide/deepCoadd-results/HSC-Z/9939/3,7/calexp-HSC-Z-9939-3,7.fits",132030720,"LSST-IR-Fusion-Butlers","butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/66/z/deepCoadd_9939_66_z_hscPdr2_hscImports_pdr3_wide_full.fits",b'810f9b8deed479f8bcf0c164b371dc74',n/a,n/a
"/rds/project/rds-lT5YGmtKack/ras81/butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/45/r","/rds/project/rds-lT5YGmtKack/ras81/butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/45/r/deepCoadd_9939_45_r_hscPdr2_hscImports_pdr3_wide_full.fits",125196480,"LSST-IR-Fusion-Butlers","butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/45/r/deepCoadd_9939_45_r_hscPdr2_hscImports_pdr3_wide_full.fits.symlink",b'6983ce2f17b236499018052f058c7b89',n/a,n/a
"/rds/project/rds-lT5YGmtKack/ras81/butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/45/r","/rds/project/rds-rPTGgs6He74/ras81/lsst-ir-fusion/dmu0/dmu0_HSC/data/hsc-release.mtk.nao.ac.jp/archive/filetree/pdr3_wide/deepCoadd-results/HSC-R/9939/0,5/calexp-HSC-R-9939-0,5.fits",125196480,"LSST-IR-Fusion-Butlers","butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/45/r/deepCoadd_9939_45_r_hscPdr2_hscImports_pdr3_wide_full.fits",b'6983ce2f17b236499018052f058c7b89',n/a,n/a
"/rds/project/rds-lT5YGmtKack/ras81/butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/45/y","/rds/project/rds-lT5YGmtKack/ras81/butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/45/y/deepCoadd_9939_45_y_hscPdr2_hscImports_pdr3_wide_full.fits",128378880,"LSST-IR-Fusion-Butlers","butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/45/y/deepCoadd_9939_45_y_hscPdr2_hscImports_pdr3_wide_full.fits.symlink",b'e4d67cc3913cadc0ebda01b4b8c6fe26',n/a,n/a
"/rds/project/rds-lT5YGmtKack/ras81/butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/45/y","/rds/project/rds-rPTGgs6He74/ras81/lsst-ir-fusion/dmu0/dmu0_HSC/data/hsc-release.mtk.nao.ac.jp/archive/filetree/pdr3_wide/deepCoadd-results/HSC-Y/9939/0,5/calexp-HSC-Y-9939-0,5.fits",128378880,"LSST-IR-Fusion-Butlers","butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/45/y/deepCoadd_9939_45_y_hscPdr2_hscImports_pdr3_wide_full.fits",b'e4d67cc3913cadc0ebda01b4b8c6fe26',n/a,n/a
"/rds/project/rds-lT5YGmtKack/ras81/butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/45/g","/rds/project/rds-lT5YGmtKack/ras81/butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/45/g/deepCoadd_9939_45_g_hscPdr2_hscImports_pdr3_wide_full.fits",124669440,"LSST-IR-Fusion-Butlers","butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/45/g/deepCoadd_9939_45_g_hscPdr2_hscImports_pdr3_wide_full.fits.symlink",b'4778cc7ded30998853e995a24f06915c',n/a,n/a
"/rds/project/rds-lT5YGmtKack/ras81/butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/45/g","/rds/project/rds-rPTGgs6He74/ras81/lsst-ir-fusion/dmu0/dmu0_HSC/data/hsc-release.mtk.nao.ac.jp/archive/filetree/pdr3_wide/deepCoadd-results/HSC-G/9939/0,5/calexp-HSC-G-9939-0,5.fits",124669440,"LSST-IR-Fusion-Butlers","butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/45/g/deepCoadd_9939_45_g_hscPdr2_hscImports_pdr3_wide_full.fits",b'4778cc7ded30998853e995a24f06915c',n/a,n/a
"/rds/project/rds-lT5YGmtKack/ras81/butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/45/i","/rds/project/rds-lT5YGmtKack/ras81/butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/45/i/deepCoadd_9939_45_i_hscPdr2_hscImports_pdr3_wide_full.fits",137859840,"LSST-IR-Fusion-Butlers","butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/45/i/deepCoadd_9939_45_i_hscPdr2_hscImports_pdr3_wide_full.fits.symlink",b'548fa6279b603085c96d3d2f8a141952',n/a,n/a
"/rds/project/rds-lT5YGmtKack/ras81/butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/45/i","/rds/project/rds-rPTGgs6He74/ras81/lsst-ir-fusion/dmu0/dmu0_HSC/data/hsc-release.mtk.nao.ac.jp/archive/filetree/pdr3_wide/deepCoadd-results/HSC-I/9939/0,5/calexp-HSC-I-9939-0,5.fits",137859840,"LSST-IR-Fusion-Butlers","butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/45/i/deepCoadd_9939_45_i_hscPdr2_hscImports_pdr3_wide_full.fits",b'548fa6279b603085c96d3d2f8a141952',n/a,n/a
"/rds/project/rds-lT5YGmtKack/ras81/butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/45/z","/rds/project/rds-lT5YGmtKack/ras81/butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/45/z/deepCoadd_9939_45_z_hscPdr2_hscImports_pdr3_wide_full.fits",129479040,"LSST-IR-Fusion-Butlers","butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/45/z/deepCoadd_9939_45_z_hscPdr2_hscImports_pdr3_wide_full.fits.symlink",b'3d357ecd414df594fa5a0a8f0803137c',n/a,n/a
"/rds/project/rds-lT5YGmtKack/ras81/butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/45/z","/rds/project/rds-rPTGgs6He74/ras81/lsst-ir-fusion/dmu0/dmu0_HSC/data/hsc-release.mtk.nao.ac.jp/archive/filetree/pdr3_wide/deepCoadd-results/HSC-Z/9939/0,5/calexp-HSC-Z-9939-0,5.fits",129479040,"LSST-IR-Fusion-Butlers","butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/45/z/deepCoadd_9939_45_z_hscPdr2_hscImports_pdr3_wide_full.fits",b'3d357ecd414df594fa5a0a8f0803137c',n/a,n/a
"/rds/project/rds-lT5YGmtKack/ras81/butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/22/r","/rds/project/rds-lT5YGmtKack/ras81/butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/22/r/deepCoadd_9939_22_r_hscPdr2_hscImports_pdr3_wide_full.fits",128462400,"LSST-IR-Fusion-Butlers","butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/22/r/deepCoadd_9939_22_r_hscPdr2_hscImports_pdr3_wide_full.fits.symlink",b'd8253a00b11dde597adbf116feafc03a',n/a,n/a
"/rds/project/rds-lT5YGmtKack/ras81/butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/22/r","/rds/project/rds-rPTGgs6He74/ras81/lsst-ir-fusion/dmu0/dmu0_HSC/data/hsc-release.mtk.nao.ac.jp/archive/filetree/pdr3_wide/deepCoadd-results/HSC-R/9939/4,2/calexp-HSC-R-9939-4,2.fits",128462400,"LSST-IR-Fusion-Butlers","butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/22/r/deepCoadd_9939_22_r_hscPdr2_hscImports_pdr3_wide_full.fits",b'd8253a00b11dde597adbf116feafc03a',n/a,n/a
"/rds/project/rds-lT5YGmtKack/ras81/butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/22/y","/rds/project/rds-lT5YGmtKack/ras81/butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/22/y/deepCoadd_9939_22_y_hscPdr2_hscImports_pdr3_wide_full.fits",126789120,"LSST-IR-Fusion-Butlers","butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/22/y/deepCoadd_9939_22_y_hscPdr2_hscImports_pdr3_wide_full.fits.symlink",b'21f93aa5e2a82a556b770ede38563e45',n/a,n/a
"/rds/project/rds-lT5YGmtKack/ras81/butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/22/y","/rds/project/rds-rPTGgs6He74/ras81/lsst-ir-fusion/dmu0/dmu0_HSC/data/hsc-release.mtk.nao.ac.jp/archive/filetree/pdr3_wide/deepCoadd-results/HSC-Y/9939/4,2/calexp-HSC-Y-9939-4,2.fits",126789120,"LSST-IR-Fusion-Butlers","butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/22/y/deepCoadd_9939_22_y_hscPdr2_hscImports_pdr3_wide_full.fits",b'21f93aa5e2a82a556b770ede38563e45',n/a,n/a
"/rds/project/rds-lT5YGmtKack/ras81/butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/22/g","/rds/project/rds-lT5YGmtKack/ras81/butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/22/g/deepCoadd_9939_22_g_hscPdr2_hscImports_pdr3_wide_full.fits",127388160,"LSST-IR-Fusion-Butlers","butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/22/g/deepCoadd_9939_22_g_hscPdr2_hscImports_pdr3_wide_full.fits.symlink",b'e25d9e1e678787de8d967ee93147c498',n/a,n/a
"/rds/project/rds-lT5YGmtKack/ras81/butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/22/g","/rds/project/rds-rPTGgs6He74/ras81/lsst-ir-fusion/dmu0/dmu0_HSC/data/hsc-release.mtk.nao.ac.jp/archive/filetree/pdr3_wide/deepCoadd-results/HSC-G/9939/4,2/calexp-HSC-G-9939-4,2.fits",127388160,"LSST-IR-Fusion-Butlers","butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/22/g/deepCoadd_9939_22_g_hscPdr2_hscImports_pdr3_wide_full.fits",b'e25d9e1e678787de8d967ee93147c498',n/a,n/a
"/rds/project/rds-lT5YGmtKack/ras81/butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/22/i","/rds/project/rds-lT5YGmtKack/ras81/butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/22/i/deepCoadd_9939_22_i_hscPdr2_hscImports_pdr3_wide_full.fits",131878080,"LSST-IR-Fusion-Butlers","butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/22/i/deepCoadd_9939_22_i_hscPdr2_hscImports_pdr3_wide_full.fits.symlink",b'f174375d9d764aa022d2b8d15bf7d255',n/a,n/a
"/rds/project/rds-lT5YGmtKack/ras81/butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/22/i","/rds/project/rds-rPTGgs6He74/ras81/lsst-ir-fusion/dmu0/dmu0_HSC/data/hsc-release.mtk.nao.ac.jp/archive/filetree/pdr3_wide/deepCoadd-results/HSC-I/9939/4,2/calexp-HSC-I-9939-4,2.fits",131878080,"LSST-IR-Fusion-Butlers","butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/22/i/deepCoadd_9939_22_i_hscPdr2_hscImports_pdr3_wide_full.fits",b'f174375d9d764aa022d2b8d15bf7d255',n/a,n/a
"/rds/project/rds-lT5YGmtKack/ras81/butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/22/z","/rds/project/rds-lT5YGmtKack/ras81/butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/22/z/deepCoadd_9939_22_z_hscPdr2_hscImports_pdr3_wide_full.fits",128632320,"LSST-IR-Fusion-Butlers","butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/22/z/deepCoadd_9939_22_z_hscPdr2_hscImports_pdr3_wide_full.fits.symlink",b'd890dd1a7ad30d562cbd96547aaa2ec5',n/a,n/a
"/rds/project/rds-lT5YGmtKack/ras81/butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/22/z","/rds/project/rds-rPTGgs6He74/ras81/lsst-ir-fusion/dmu0/dmu0_HSC/data/hsc-release.mtk.nao.ac.jp/archive/filetree/pdr3_wide/deepCoadd-results/HSC-Z/9939/4,2/calexp-HSC-Z-9939-4,2.fits",128632320,"LSST-IR-Fusion-Butlers","butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/22/z/deepCoadd_9939_22_z_hscPdr2_hscImports_pdr3_wide_full.fits",b'd890dd1a7ad30d562cbd96547aaa2ec5',n/a,n/a
"/rds/project/rds-lT5YGmtKack/ras81/butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/47/r","/rds/project/rds-lT5YGmtKack/ras81/butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/47/r/deepCoadd_9939_47_r_hscPdr2_hscImports_pdr3_wide_full.fits",130705920,"LSST-IR-Fusion-Butlers","butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/47/r/deepCoadd_9939_47_r_hscPdr2_hscImports_pdr3_wide_full.fits.symlink",b'e232aeb8c051792a45d53ca3300038c8',n/a,n/a
"/rds/project/rds-lT5YGmtKack/ras81/butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/47/r","/rds/project/rds-rPTGgs6He74/ras81/lsst-ir-fusion/dmu0/dmu0_HSC/data/hsc-release.mtk.nao.ac.jp/archive/filetree/pdr3_wide/deepCoadd-results/HSC-R/9939/2,5/calexp-HSC-R-9939-2,5.fits",130705920,"LSST-IR-Fusion-Butlers","butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/47/r/deepCoadd_9939_47_r_hscPdr2_hscImports_pdr3_wide_full.fits",b'e232aeb8c051792a45d53ca3300038c8',n/a,n/a
